
5.173896e+02, 3.736066e+02, 6.510506e+02 
4.496884e+02, 5.658972e+02, 4.363551e+02 
5.174813e+02, 4.003906e+02, 3.822951e+02 
4.575767e+02, 4.072312e+02, 6.168123e+02 
5.903497e+02, 5.745259e+02, 6.702047e+02 
4.807612e+02, 6.156231e+02, 4.809401e+02 
4.642185e+02, 5.105656e+02, 7.784790e+02 
4.707203e+02, 6.632773e+02, 5.589351e+02 
6.288552e+02, 1.017541e+03, 1.169496e+03 
3.734835e+03, 4.654392e+03, 4.034903e+03 
1.328390e+03, 1.776697e+03, 1.757137e+03 
4.928598e+02, 6.358567e+02, 6.383880e+02 
4.357981e+02, 5.930319e+02, 5.592225e+02 
5.229900e+02, 3.273897e+02, 6.277029e+02 
4.761243e+02, 5.981307e+02, 7.239105e+02 
4.701858e+02, 8.742512e+02, 6.771329e+02 
4.894148e+02, 7.344604e+02, 6.207178e+02 
3.276906e+02, 4.681861e+02, 1.342538e+03 
3.855226e+02, 4.197875e+02, 5.771525e+02 
4.543440e+02, 3.954285e+02, 3.719016e+02 
2.986034e+03, 3.228182e+03, 3.201294e+03 
4.367179e+02, 6.814960e+02, 4.794357e+02 
5.653205e+02, 5.482572e+02, 6.749185e+02 
5.245783e+02, 8.421024e+02, 3.441436e+02 
4.199373e+02, 4.054781e+02, 6.411779e+02 
4.508091e+02, 5.830850e+02, 7.118578e+02 
5.723799e+02, 6.725342e+02, 6.355178e+02 
3.763942e+02, 5.350055e+02, 5.179479e+02 
3.633315e+02, 6.530533e+02, 5.632444e+02 
1.186052e+03, 9.635518e+02, 1.419333e+03 
4.736076e+02, 6.785518e+02, 6.471139e+02 
2.974407e+02, 7.301041e+02, 9.224029e+02 
9.017731e+02, 1.255787e+03, 1.049112e+03 
5.259138e+02, 7.714975e+02, 6.971430e+02 
4.200353e+02, 4.781817e+02, 7.560121e+02 
4.735163e+02, 5.868201e+02, 1.394638e+03 
4.056322e+02, 4.474820e+02, 5.802807e+02 
4.419036e+02, 5.802847e+02, 5.730027e+02 
4.900602e+02, 8.612306e+02, 9.654540e+02 

6.308470e+02, 7.196161e+02, 4.939409e+02 
6.591403e+02, 5.385768e+02, 5.526534e+02 
3.672832e+03, 3.290962e+03, 3.943189e+03 
5.579053e+02, 6.267424e+02, 8.243357e+02 
6.254800e+02, 4.929149e+02, 6.420829e+02 
6.087397e+02, 5.198834e+02, 8.474764e+02 
5.485096e+02, 9.938618e+02, 6.804881e+02 
5.731157e+02, 6.728050e+02, 9.150683e+02 
6.764537e+02, 6.200646e+02, 8.865117e+02 
1.785441e+03, 1.587443e+03, 1.342806e+03 
5.872491e+02, 5.886060e+02, 9.345776e+02 
5.276661e+02, 4.068898e+02, 6.788457e+02 
6.381862e+02, 5.677863e+02, 5.458008e+02 
5.730911e+02, 6.418593e+02, 6.704183e+02 
5.964965e+02, 1.118584e+03, 6.594777e+02 
4.485793e+02, 5.139275e+02, 6.102306e+02 
5.423356e+02, 6.531387e+02, 6.764441e+02 
5.852219e+02, 5.646167e+02, 4.671434e+02 
5.497443e+02, 4.651165e+02, 9.346657e+02 
6.515079e+02, 6.159794e+02, 5.692608e+02 
4.272991e+03, 4.034567e+03, 4.139672e+03 
9.214025e+02, 8.267695e+02, 8.588383e+02 
4.711292e+02, 9.627069e+02, 5.647576e+02 
4.042107e+02, 3.786070e+02, 6.080712e+02 
7.618894e+02, 1.001090e+03, 1.063175e+03 
5.320854e+02, 4.436638e+02, 7.170197e+02 
6.212305e+02, 5.788864e+02, 6.028493e+02 
5.044133e+02, 9.316654e+02, 7.866485e+02 
4.900207e+02, 3.842215e+02, 8.572652e+02 
5.181771e+02, 5.117184e+02, 4.224360e+02 
6.246878e+02, 4.964722e+02, 7.544212e+02 
6.573466e+02, 6.246077e+02, 7.107539e+02 
4.687964e+02, 5.718491e+02, 6.217882e+02 
4.916773e+02, 4.934965e+02, 7.911555e+02 
4.119623e+02, 6.812815e+02, 7.110642e+02 
4.717147e+02, 9.703251e+02, 6.821693e+02 
5.486804e+02, 4.515031e+02, 6.847632e+02 
5.417408e+02, 5.104260e+02, 6.092376e+02 
5.042793e+02, 7.655152e+02, 5.455948e+02 
4.278040e+02, 5.046761e+02, 4.070531e+02 
5.150171e+02, 7.490406e+02, 9.083870e+02 
5.407392e+02, 6.283875e+02, 5.248613e+02 
6.072553e+02, 4.597449e+02, 3.694480e+02 
5.755756e+02, 2.687641e+02, 6.266374e+02 
5.412962e+02, 8.332756e+02, 6.458704e+02 
4.178040e+02, 8.653666e+02, 6.591741e+02 
3.299956e+02, 5.033902e+02, 1.461017e+03 
4.285296e+02, 7.663334e+02, 6.993040e+02 
6.076972e+02, 4.848799e+02, 7.185835e+02 
3.791291e+02, 4.826281e+02, 5.158676e+02 
5.648175e+02, 5.166245e+02, 6.622048e+02 
3.921081e+03, 3.541919e+03, 4.257101e+03 
4.749314e+02, 7.426734e+02, 5.446915e+02 
4.645595e+02, 8.039108e+02, 7.388543e+02 
4.817955e+02, 7.133217e+02, 5.182696e+02 
4.545964e+02, 7.859194e+02, 4.701282e+02 
4.726172e+02, 8.366120e+02, 6.178995e+02 
4.962242e+02, 4.925979e+02, 5.085536e+02 
3.973215e+02, 1.003793e+03, 9.176339e+02 
4.958052e+02, 5.641322e+02, 5.398402e+02 
4.962025e+02, 6.351933e+02, 5.114766e+02 
4.782481e+02, 7.125669e+02, 6.386596e+02 
4.704055e+02, 5.087426e+02, 4.495811e+02 
6.422885e+02, 5.659228e+02, 1.077782e+03 
5.394125e+02, 4.879395e+02, 4.720901e+02 
3.526176e+02, 4.703646e+02, 7.249802e+02 
5.390552e+02, 7.560597e+02, 4.394017e+02 
4.933838e+02, 4.968262e+02, 6.079764e+02 
4.645351e+02, 7.197769e+02, 6.745734e+02 
5.238247e+02, 6.212109e+02, 1.047657e+03 
3.773559e+03, 4.513067e+03, 4.183172e+03 
3.829048e+02, 5.784852e+02, 1.770057e+03 
5.077056e+02, 4.504604e+02, 7.095793e+02 
5.734473e+02, 6.397422e+02, 4.967634e+02 
3.899723e+02, 6.397485e+02, 5.864716e+02 
5.462279e+02, 6.859670e+02, 5.174891e+02 
3.799419e+02, 4.985003e+02, 6.057155e+02 
3.505760e+02, 6.761879e+02, 7.289240e+02 
3.805292e+02, 6.314379e+02, 5.140661e+02 
6.317092e+02, 4.551192e+02, 5.336032e+02 
3.753107e+03, 4.120112e+03, 4.481444e+03 
5.311537e+02, 6.549235e+02, 7.691747e+02 
4.563573e+02, 2.770285e+02, 4.779567e+02 
3.987556e+02, 1.048499e+03, 8.647297e+02 
3.692181e+02, 4.692900e+02, 1.100158e+03 
4.453239e+02, 6.936184e+02, 9.241272e+02 
1.854134e+03, 1.222395e+03, 2.211649e+03 
3.562403e+02, 6.452654e+02, 8.956140e+02 
4.173053e+02, 3.959540e+02, 8.491992e+02 
5.302435e+02, 6.657083e+02, 5.941883e+02 
3.772244e+03, 4.069733e+03, 3.412483e+03 
5.849156e+02, 8.096196e+02, 6.462696e+02 
4.529873e+02, 6.717722e+02, 3.680366e+02 
3.591965e+02, 7.753538e+02, 4.525803e+02 
4.417465e+02, 6.189813e+02, 7.048639e+02 
3.990238e+02, 4.444573e+02, 4.676301e+02 
4.850602e+02, 7.266101e+02, 4.512687e+02 
4.673560e+02, 4.838267e+02, 9.049323e+02 
3.801416e+02, 6.877311e+02, 6.785963e+02 
4.850193e+02, 5.996437e+02, 1.091356e+03 

6.180267e+02, 5.041580e+02, 7.904422e+02 
6.286042e+02, 4.446764e+02, 6.625251e+02 
6.291903e+02, 5.483482e+02, 8.419172e+02 
5.599160e+02, 6.419714e+02, 7.623827e+02 
1.720108e+03, 2.083133e+03, 1.415053e+03 
5.800939e+02, 7.316291e+02, 5.660305e+02 
2.301474e+03, 1.618446e+03, 1.615362e+03 
5.789437e+02, 7.470752e+02, 5.271177e+02 
1.401397e+04, 3.633629e+03, 1.374616e+04 
6.289903e+02, 7.963656e+02, 5.923311e+02 
5.945935e+02, 6.485945e+02, 6.840702e+02 
3.968457e+03, 3.693185e+03, 3.848346e+03 
3.314629e+03, 3.399850e+03, 3.102687e+03 
6.414550e+02, 7.862576e+02, 4.513009e+02 
6.221066e+02, 7.526697e+02, 5.246699e+02 
4.876598e+02, 4.111781e+02, 1.046246e+03 
3.752877e+03, 3.896194e+03, 5.680924e+03 
5.765179e+02, 6.933912e+02, 6.625339e+02 
6.245059e+02, 6.751914e+02, 4.789224e+02 
5.000956e+02, 4.782957e+02, 6.596133e+02 
5.201278e+02, 6.250412e+02, 4.055264e+02 
5.038119e+02, 4.990898e+02, 5.301880e+02 
5.916304e+02, 8.278308e+02, 8.366863e+02 
4.846952e+02, 6.671472e+02, 7.545178e+02 
6.751607e+02, 6.165682e+02, 5.604779e+02 
6.035445e+02, 5.098910e+02, 6.665015e+02 
5.321815e+02, 8.521486e+02, 5.027912e+02 
4.432730e+02, 4.059608e+02, 9.740553e+02 
5.466036e+02, 6.074066e+02, 5.847166e+02 
4.905152e+02, 8.359759e+02, 7.614571e+02 
4.507164e+02, 5.690213e+02, 9.385438e+02 
4.315466e+02, 8.364881e+02, 6.767506e+02 
7.119272e+02, 5.266520e+02, 5.225216e+02 
4.010431e+02, 3.710314e+02, 8.457008e+02 
4.928195e+02, 5.049521e+02, 5.779853e+02 
5.231767e+02, 4.218073e+02, 4.713625e+02 
4.982611e+02, 6.224184e+02, 5.136246e+02 
4.475817e+02, 6.821914e+02, 6.233508e+02 
4.668867e+02, 4.399023e+02, 5.561808e+02 
5.536970e+02, 3.525660e+02, 6.027450e+02 
6.053211e+02, 5.054090e+02, 6.856379e+02 
8.539493e+02, 1.115940e+03, 5.928796e+02 
5.492822e+02, 7.621163e+02, 6.134678e+02 
4.338091e+02, 5.638320e+02, 5.177402e+02 
4.758111e+02, 3.427151e+02, 6.986090e+02 
3.678092e+02, 3.986572e+02, 9.710213e+02 
4.103751e+02, 8.538825e+02, 7.582858e+02 
5.080686e+02, 2.555717e+02, 5.052565e+02 
5.465459e+02, 5.130764e+02, 5.341713e+02 
4.905815e+02, 3.817878e+02, 1.192301e+03 
4.973438e+02, 6.115060e+02, 7.915702e+02 
3.937739e+02, 5.632492e+02, 6.455634e+02 
4.099844e+02, 5.686820e+02, 6.702975e+02 
4.736366e+02, 4.293968e+02, 4.573996e+02 
4.303079e+02, 5.356730e+02, 5.903667e+02 
4.179234e+02, 4.436371e+02, 7.192383e+02 
3.623193e+02, 5.095669e+02, 5.508092e+02 
6.171758e+02, 6.323395e+02, 5.886080e+02 
6.082156e+02, 7.395985e+02, 8.531497e+02 
4.660074e+02, 5.710815e+02, 6.371020e+02 
7.696831e+02, 6.509559e+02, 1.160714e+03 
4.727419e+02, 4.638185e+02, 3.984956e+02 
5.352243e+02, 6.173002e+02, 7.650567e+02 
4.934009e+02, 4.921607e+02, 6.987907e+02 
4.857449e+02, 7.729296e+02, 5.658030e+02 
5.012760e+02, 6.472568e+02, 6.485313e+02 
3.873444e+02, 4.589538e+02, 7.641562e+02 
5.076446e+02, 4.762557e+02, 3.753676e+02 
4.410752e+02, 7.329356e+02, 7.032079e+02 
5.202321e+02, 8.789264e+02, 7.774573e+02 
4.965409e+02, 6.491517e+02, 4.681188e+02 
8.103817e+02, 9.237406e+02, 1.011349e+03 
5.423552e+02, 3.917174e+02, 8.346627e+02 
3.976945e+02, 6.755452e+02, 4.872221e+02 
4.275683e+02, 7.034879e+02, 8.074270e+02 
4.691208e+02, 7.274559e+02, 4.610548e+02 
3.979420e+02, 8.969028e+02, 6.818525e+02 
4.051763e+02, 4.414262e+02, 4.014636e+02 
4.588938e+02, 6.837570e+02, 5.834707e+02 
3.585170e+02, 5.910430e+02, 3.693563e+02 
4.544453e+02, 5.062718e+02, 6.335781e+02 
4.550824e+02, 5.496142e+02, 7.084181e+02 
5.397778e+02, 4.935603e+02, 5.593023e+02 
8.008146e+02, 9.467113e+02, 6.196694e+02 
4.775330e+02, 7.665020e+02, 6.209203e+02 
3.895019e+02, 5.407912e+02, 5.610742e+02 
5.009790e+02, 3.527828e+02, 7.483077e+02 
4.689424e+02, 4.130228e+02, 5.655958e+02 
4.383828e+02, 7.133910e+02, 6.978665e+02 
5.246118e+02, 4.287635e+02, 4.265837e+02 
1.608015e+03, 1.513755e+03, 2.285302e+03 
4.383046e+03, 4.964558e+03, 3.869975e+03 
3.983917e+02, 4.873171e+02, 7.238103e+02 
4.404740e+02, 2.534963e+02, 4.719644e+02 
5.948313e+02, 1.276291e+03, 8.647343e+02 
3.864970e+02, 6.210500e+02, 6.328417e+02 
3.486692e+02, 5.401624e+02, 4.238342e+02 
3.960242e+02, 4.920675e+02, 7.200786e+02 
4.957730e+02, 6.163663e+02, 5.610231e+02 
4.678138e+02, 5.909718e+02, 1.493362e+03 
